skill_id,source_type,source_id,mention_text,matched_via,confidence,start_char,end_char
SKILL_0391,resume,18309,Scrum,alias,1.0,660,665
SKILL_0546,resume,18309,Web Services,exact,1.0,737,749
SKILL_0400,resume,18309,Python programming,alias,1.0,755,773
SKILL_0546,resume,18309,Web services,exact,1.0,995,1007
SKILL_0546,resume,18309,Web services,exact,1.0,1019,1031
SKILL_0277,resume,18309,Jenkins,alias,1.0,1175,1182
SKILL_0400,resume,18309,Python,alias,1.0,1637,1643
SKILL_0400,resume,18309,Python,alias,1.0,1659,1665
SKILL_0400,resume,18309,Python,alias,1.0,1677,1683
SKILL_0400,resume,18309,Python,alias,1.0,1695,1701
SKILL_0396,resume,18309,Java,alias,1.0,1713,1717
SKILL_0400,resume,18309,Python,alias,1.0,1729,1735
SKILL_0031,resume,46403,IT Security,alias,1.0,333,344
SKILL_0400,resume,54425,Python,alias,1.0,0,6
SKILL_0391,resume,54425,Agile,alias,1.0,126,131
SKILL_0397,resume,54425,JavaScript,exact,1.0,160,170
SKILL_0400,resume,54425,Python,alias,1.0,180,186
SKILL_0400,resume,54425,Python,alias,1.0,198,204
SKILL_0546,resume,54425,Web Services,exact,1.0,239,251
SKILL_0391,resume,54425,Agile,alias,1.0,319,324
SKILL_0400,resume,54425,Python,alias,1.0,429,435
SKILL_0400,resume,54425,Python,alias,1.0,447,453
SKILL_0400,resume,54425,Python,alias,1.0,475,481
SKILL_0400,resume,54567,Python,alias,1.0,0,6
SKILL_0527,resume,54567,CSS,alias,1.0,33,36
SKILL_0397,resume,54567,JavaScript,exact,1.0,38,48
SKILL_0001,resume,54567,C++,exact,1.0,264,267
SKILL_0132,resume,54567,Hadoop,exact,1.0,274,280
SKILL_0391,resume,54567,Agile,alias,1.0,325,330
SKILL_0391,resume,54567,Scrum,alias,1.0,346,351
SKILL_0277,resume,54567,Jenkins,alias,1.0,353,360
SKILL_0119,resume,54567,Selenium,alias,1.0,398,406
SKILL_0436,resume,54567,AngularJS,alias,1.0,469,478
SKILL_0527,resume,54567,CSS,alias,1.0,527,530
SKILL_0270,resume,54567,Tomcat,alias,1.0,557,563
SKILL_0400,resume,54567,Python,alias,1.0,608,614
SKILL_0400,resume,54567,Python,alias,1.0,630,636
SKILL_0400,resume,54567,Python,alias,1.0,648,654
SKILL_0400,resume,54567,Python,alias,1.0,666,672
SKILL_0111,resume,27665,Risk management,exact,1.0,38,53
SKILL_0111,resume,27665,Risk Management,exact,1.0,303,318
SKILL_0031,resume,27665,Information Security,alias,1.0,376,396
SKILL_0396,resume,13133,java,alias,1.0,21,25
SKILL_0397,resume,13133,javascript,exact,1.0,27,37
SKILL_0396,resume,13133,Java,alias,1.0,65,69
SKILL_0396,resume,13133,Java,alias,1.0,85,89
SKILL_0396,resume,13133,Java,alias,1.0,101,105
SKILL_0397,resume,5749,JavaScript,exact,1.0,80,90
SKILL_0436,resume,5749,AngularJS,alias,1.0,100,109
SKILL_0266,resume,5749,AJAX,exact,1.0,129,133
SKILL_0397,resume,5749,JavaScript,exact,1.0,204,214
SKILL_0320,resume,5749,SAAS,alias,1.0,231,235
SKILL_0436,resume,5749,AngularJS,alias,1.0,237,246
SKILL_0527,resume,5749,CSS,alias,1.0,352,355
SKILL_0397,resume,5749,JavaScript,exact,1.0,403,413
SKILL_0397,resume,5749,JavaScript,exact,1.0,430,440
SKILL_0391,resume,5749,Agile,alias,1.0,593,598
SKILL_0546,resume,5749,Web Services,exact,1.0,772,784
SKILL_0532,resume,5749,GIT,alias,1.0,953,956
SKILL_0532,resume,5749,GIT,alias,1.0,1050,1053
SKILL_0391,resume,5749,Agile,alias,1.0,1089,1094
SKILL_0400,resume,17777,Python,alias,1.0,24,30
SKILL_0396,resume,17777,Java,alias,1.0,32,36
SKILL_0397,resume,17777,JavaScript,exact,1.0,184,194
SKILL_0266,resume,17777,AJAX,exact,1.0,196,200
SKILL_0396,resume,17777,Java,alias,1.0,202,206
SKILL_0400,resume,17777,Python,alias,1.0,245,251
SKILL_0141,resume,17777,PHP,exact,1.0,261,264
SKILL_0400,resume,17777,Python,alias,1.0,516,522
SKILL_0400,resume,17777,python,alias,1.0,663,669
SKILL_0400,resume,17777,python,alias,1.0,985,991
SKILL_0495,resume,17777,NetBeans,alias,1.0,1031,1039
SKILL_0400,resume,17777,Python,alias,1.0,1098,1104
SKILL_0495,resume,17777,IDE,alias,1.0,1105,1108
SKILL_0277,resume,17777,Jenkins,alias,1.0,1319,1326
SKILL_0546,resume,17777,web Services,exact,1.0,1337,1349
SKILL_0546,resume,17777,Web Services,exact,1.0,1362,1374
SKILL_0153,resume,17777,.NET,alias,1.0,1436,1440
SKILL_0153,resume,17777,VB,alias,1.0,1456,1458
SKILL_0128,resume,17777,C#,exact,1.0,1460,1462
SKILL_0527,resume,17777,CSS,alias,1.0,1469,1472
SKILL_0397,resume,17777,JavaScript,exact,1.0,1485,1495
SKILL_0532,resume,17777,GIT,alias,1.0,1557,1560
SKILL_0436,resume,17777,Bash,alias,1.0,1600,1604
SKILL_0400,resume,17777,Python,alias,1.0,1647,1653
SKILL_0400,resume,17777,Python,alias,1.0,1820,1826
SKILL_0153,resume,17777,.NET,alias,1.0,1828,1832
SKILL_0128,resume,17777,C#,exact,1.0,1833,1835
SKILL_0400,resume,17777,Python,alias,1.0,1844,1850
SKILL_0266,resume,17777,Ajax,exact,1.0,1895,1899
SKILL_0527,resume,17777,CSS,alias,1.0,1917,1920
SKILL_0546,resume,17777,Web services,exact,1.0,1992,2004
SKILL_0546,resume,17777,Web services,exact,1.0,2016,2028
SKILL_0396,resume,17777,Java,alias,1.0,2121,2125
SKILL_0268,resume,17777,ASP.net,exact,1.0,2182,2189
SKILL_0396,resume,17777,Java,alias,1.0,2215,2219
SKILL_0397,resume,17777,JavaScript,exact,1.0,2751,2761
SKILL_0266,resume,17777,Ajax,exact,1.0,2775,2779
SKILL_0270,resume,17777,Tomcat,alias,1.0,2781,2787
SKILL_0400,resume,17777,Python,alias,1.0,3341,3347
SKILL_0400,resume,17777,Python,alias,1.0,3359,3365
SKILL_0400,resume,17777,Python,alias,1.0,3377,3383
SKILL_0254,resume,24565,Data Collection,alias,1.0,419,434
SKILL_0396,resume,24359,Java,alias,1.0,0,4
SKILL_0397,resume,24359,JavaScript,exact,1.0,54,64
SKILL_0266,resume,24359,AJAX,exact,1.0,85,89
SKILL_0396,resume,24359,Java,alias,1.0,122,126
SKILL_0396,resume,24359,Java,alias,1.0,161,165
SKILL_0396,resume,24359,Java,alias,1.0,192,196
SKILL_0475,resume,35242,DNS,alias,1.0,344,347
SKILL_0002,resume,29803,GDPR,exact,1.0,89,93
SKILL_0031,resume,29803,IT Security,alias,1.0,118,129
SKILL_0031,resume,25783,Cybersecurity,alias,1.0,42,55
SKILL_0511,resume,25783,Project Management,exact,1.0,140,158
SKILL_0391,resume,25783,Agile,alias,1.0,219,224
SKILL_0396,resume,50710,Java,alias,1.0,0,4
SKILL_0527,resume,50710,CSS,alias,1.0,6,9
SKILL_0532,resume,50710,Git,alias,1.0,21,24
SKILL_0132,resume,50710,Hadoop,exact,1.0,26,32
SKILL_0397,resume,50710,JavaScript,exact,1.0,52,62
SKILL_0400,resume,50710,Python,alias,1.0,89,95
SKILL_0396,resume,50710,Java,alias,1.0,230,234
SKILL_0031,resume,27861,IT Security,alias,1.0,37,48
SKILL_0031,resume,27861,Information Security,alias,1.0,50,70
SKILL_0031,resume,27861,Cyber Security,exact,1.0,101,115
SKILL_0031,resume,27861,IT Security,alias,1.0,130,141
SKILL_0031,resume,27861,IT Security,alias,1.0,151,162
SKILL_0031,resume,27861,IT Security,alias,1.0,179,190
SKILL_0400,resume,54370,Python,alias,1.0,48,54
SKILL_0269,resume,54370,AGILE development,exact,1.0,65,82
SKILL_0400,resume,54370,Python,alias,1.0,144,150
SKILL_0527,resume,54370,CSS,alias,1.0,162,165
SKILL_0266,resume,54370,AJAX,exact,1.0,167,171
SKILL_0400,resume,54370,Python,alias,1.0,309,315
SKILL_0400,resume,54370,Python,alias,1.0,345,351
SKILL_0400,resume,54370,Python,alias,1.0,486,492
SKILL_0546,resume,54370,Web services,exact,1.0,653,665
SKILL_0397,resume,54370,JavaScript,exact,1.0,684,694
SKILL_0527,resume,54370,CSS,alias,1.0,705,708
SKILL_0400,resume,54370,Python,alias,1.0,763,769
SKILL_0527,resume,54370,CSS,alias,1.0,782,785
SKILL_0397,resume,54370,JavaScript,exact,1.0,787,797
SKILL_0400,resume,54370,Python,alias,1.0,840,846
SKILL_0400,resume,54370,python,alias,1.0,1362,1368
SKILL_0400,resume,54370,python,alias,1.0,1514,1520
SKILL_0266,resume,54370,AJAX,exact,1.0,1659,1663
SKILL_0532,resume,54370,Git,alias,1.0,1856,1859
SKILL_0277,resume,54370,Jenkins,alias,1.0,1924,1931
SKILL_0400,resume,54370,Python,alias,1.0,2031,2037
SKILL_0142,resume,54370,PERL,exact,1.0,2381,2385
SKILL_0363,resume,54370,Calculation,alias,1.0,2421,2432
SKILL_0400,resume,54370,python,alias,1.0,2518,2524
SKILL_0266,resume,54370,AJAX,exact,1.0,2590,2594
SKILL_0527,resume,54370,CSS,alias,1.0,2596,2599
SKILL_0397,resume,54370,JavaScript,exact,1.0,2604,2614
SKILL_0400,resume,54370,Python,alias,1.0,2668,2674
SKILL_0400,resume,54370,python,alias,1.0,2764,2770
SKILL_0436,resume,54370,Subversion,alias,1.0,2778,2788
SKILL_0400,resume,54370,Python,alias,1.0,3164,3170
SKILL_0436,resume,54370,Bash,alias,1.0,3175,3179
SKILL_0254,resume,54370,big data,alias,1.0,3466,3474
SKILL_0400,resume,54370,Python,alias,1.0,3565,3571
SKILL_0527,resume,54370,CSS,alias,1.0,3584,3587
SKILL_0397,resume,54370,JavaScript,exact,1.0,3593,3603
SKILL_0400,resume,54370,Python,alias,1.0,3638,3644
SKILL_0142,resume,54370,PERL,exact,1.0,3998,4002
SKILL_0272,resume,54370,Cisco,exact,1.0,4031,4036
SKILL_0363,resume,54370,Calculation,alias,1.0,4292,4303
SKILL_0400,resume,54370,Python,alias,1.0,4454,4460
SKILL_0400,resume,54370,python,alias,1.0,4714,4720
SKILL_0111,resume,54370,RISK management,exact,1.0,4738,4753
SKILL_0254,resume,54370,statistics,exact,1.0,4913,4923
SKILL_0400,resume,54370,python,alias,1.0,5177,5183
SKILL_0400,resume,54370,Python,alias,1.0,5190,5196
SKILL_0527,resume,54370,CSS,alias,1.0,5299,5302
SKILL_0397,resume,54370,JavaScript,exact,1.0,5304,5314
SKILL_0266,resume,54370,AJAX,exact,1.0,5345,5349
SKILL_0400,resume,54370,Python,alias,1.0,5645,5651
SKILL_0400,resume,54370,Python,alias,1.0,5865,5871
SKILL_0142,resume,54370,PERL,exact,1.0,6053,6057
SKILL_0400,resume,54370,Python,alias,1.0,6092,6098
SKILL_0266,resume,54370,AJAX,exact,1.0,6278,6282
SKILL_0400,resume,54370,Python,alias,1.0,6390,6396
SKILL_0142,resume,54370,Perl,exact,1.0,6408,6412
SKILL_0546,resume,54370,Web Services,exact,1.0,6530,6542
SKILL_0400,resume,54370,python,alias,1.0,6754,6760
SKILL_0050,resume,54370,test programs,alias,1.0,6925,6938
SKILL_0400,resume,54370,Python,alias,1.0,7172,7178
SKILL_0400,resume,54370,python,alias,1.0,7236,7242
SKILL_0111,resume,54370,RISK management,exact,1.0,7260,7275
SKILL_0266,resume,54370,AJAX,exact,1.0,7334,7338
SKILL_0527,resume,54370,CSS,alias,1.0,7340,7343
SKILL_0397,resume,54370,JavaScript,exact,1.0,7348,7358
SKILL_0400,resume,54370,Python,alias,1.0,7487,7493
SKILL_0396,resume,54370,Java,alias,1.0,7512,7516
SKILL_0001,resume,54370,C++,exact,1.0,7518,7521
SKILL_0400,resume,54370,Python,alias,1.0,7537,7543
SKILL_0400,resume,54370,Python,alias,1.0,7588,7594
SKILL_0254,resume,54370,statistical Analysis,alias,1.0,7684,7704
SKILL_0436,resume,54370,ColdFusion,alias,1.0,7980,7990
SKILL_0266,resume,54370,AJAX,exact,1.0,8222,8226
SKILL_0400,resume,54370,Python,alias,1.0,8490,8496
SKILL_0400,resume,54370,Python,alias,1.0,8513,8519
SKILL_0400,resume,54370,Python,alias,1.0,8531,8537
SKILL_0400,resume,54370,Python,alias,1.0,8549,8555
SKILL_0400,resume,54370,Python,alias,1.0,8567,8573
SKILL_0152,resume,3737,Typescript,exact,1.0,39,49
SKILL_0128,resume,3737,C#,exact,1.0,51,53
SKILL_0153,resume,3737,.NET,alias,1.0,55,59
SKILL_0436,resume,3737,AngularJS,alias,1.0,78,87
SKILL_0397,resume,38954,JavaScript,exact,1.0,153,163
SKILL_0436,resume,38954,AngularJS,alias,1.0,165,174
SKILL_0396,resume,38954,Java,alias,1.0,211,215
SKILL_0397,resume,38954,JavaScript,exact,1.0,229,239
SKILL_0145,resume,38954,Ruby,alias,1.0,614,618
SKILL_0400,resume,38954,Python,alias,1.0,619,625
SKILL_0446,resume,38954,database systems,alias,1.0,991,1007
SKILL_0003,resume,38954,SSL,alias,1.0,1016,1019
SKILL_0003,resume,38954,SSL,alias,1.0,1038,1041
SKILL_0446,resume,38954,database systems,alias,1.0,1649,1665
SKILL_0400,resume,38954,Python,alias,1.0,3120,3126
SKILL_0615,resume,38954,plan,exact,1.0,3458,3462
SKILL_0615,resume,38954,Plan,exact,1.0,5653,5657
SKILL_0254,resume,38954,stats,alias,1.0,5825,5830
SKILL_0254,resume,38954,stats,alias,1.0,5864,5869
SKILL_0183,resume,38954,Data warehouse,exact,1.0,6055,6069
SKILL_0417,resume,38954,POS,alias,1.0,6296,6299
SKILL_0254,resume,38954,data analysis,alias,1.0,7444,7457
SKILL_0120,resume,30210,Train employees,exact,1.0,598,613
SKILL_0031,resume,30210,IT security,alias,1.0,625,636
SKILL_0615,resume,30210,Plan,exact,1.0,719,723
SKILL_0031,resume,30210,Information Security,alias,1.0,1115,1135
SKILL_0114,resume,30210,security risks,alias,1.0,1417,1431
SKILL_0031,resume,30210,Information Security,alias,1.0,1506,1526
SKILL_0031,resume,28827,Information Security,alias,1.0,0,20
SKILL_0031,resume,28827,Cyber Security,exact,1.0,22,36
SKILL_0082,resume,28827,CCTV,alias,1.0,54,58
SKILL_0031,resume,28827,It Security,alias,1.0,78,89
SKILL_0031,resume,28827,IT Security,alias,1.0,172,183
SKILL_0441,resume,37258,ETL,alias,1.0,536,539
SKILL_0441,resume,37258,ETL,alias,1.0,649,652
SKILL_0396,resume,49464,Java,alias,1.0,63,67
SKILL_0642,resume,49464,working independently,alias,1.0,607,628
SKILL_0396,resume,49464,Java,alias,1.0,720,724
SKILL_0546,resume,49464,web services,exact,1.0,743,755
SKILL_0391,resume,49464,Agile,alias,1.0,1142,1147
SKILL_0391,resume,49464,Scrum,alias,1.0,1148,1153
SKILL_0396,resume,49464,Java,alias,1.0,1334,1338
SKILL_0270,resume,49464,Tomcat,alias,1.0,1373,1379
SKILL_0396,resume,49464,Java,alias,1.0,1583,1587
SKILL_0396,resume,49464,Java,alias,1.0,1606,1610
SKILL_0396,resume,49464,Java,alias,1.0,1622,1626
SKILL_0396,resume,49464,Java,alias,1.0,1649,1653
SKILL_0396,resume,49464,Java,alias,1.0,1676,1680
SKILL_0396,resume,49464,Java,alias,1.0,1692,1696
SKILL_0396,resume,49464,Java,alias,1.0,1708,1712
SKILL_0396,resume,49464,Java,alias,1.0,1724,1728
SKILL_0396,resume,49464,Java,alias,1.0,1740,1744
SKILL_0396,resume,49464,Java,alias,1.0,1756,1760
SKILL_0272,resume,34343,CISCO,exact,1.0,0,5
SKILL_0272,resume,34343,Cisco,exact,1.0,82,87
SKILL_0400,resume,34343,Python,alias,1.0,201,207
SKILL_0102,resume,34343,Alcatel-Lucent,alias,1.0,259,273
SKILL_0475,resume,34343,DNS,alias,1.0,291,294
SKILL_0636,job,280825011954,shape the future,alias,1.0,130,146
SKILL_0549,job,280825011954,adapt to change,exact,1.0,183,198
SKILL_0564,job,280825011954,be responsible,alias,1.0,1258,1272
SKILL_0436,job,300925029858,Opencv,alias,1.0,22,28
SKILL_0400,job,300925029858,Python,alias,1.0,46,52
SKILL_0128,job,300925029858,C#,exact,1.0,104,106
SKILL_0400,job,300925029858,Python,alias,1.0,109,115
SKILL_0392,job,300925029858,system integration,alias,1.0,241,259
SKILL_0615,job,300925030778,plan,exact,1.0,193,197
SKILL_0087,job,300925030778,Manage team,alias,1.0,222,233
SKILL_0511,job,31025913792,project management,exact,1.0,114,132
SKILL_0396,job,230925930190,Java,alias,1.0,0,4
SKILL_0572,job,230925930190,work under pressure,alias,1.0,191,210
SKILL_0277,job,230925930190,Jenkins,alias,1.0,464,471
SKILL_0396,job,230925930190,Java,alias,1.0,712,716
SKILL_0396,job,230925930190,Java,alias,1.0,1052,1056
SKILL_0396,job,230925930190,Java,alias,1.0,1074,1078
SKILL_0270,job,230925930190,Tomcat,alias,1.0,1269,1275
SKILL_0532,job,230925930190,source control,alias,1.0,1431,1445
SKILL_0391,job,230925930190,Agile,alias,1.0,2217,2222
SKILL_0274,job,230925930190,DevOps,exact,1.0,2223,2229
SKILL_0400,job,230925916663,python,alias,1.0,91,97
SKILL_0400,job,240925910193,python,alias,1.0,53,59
SKILL_0400,job,240925910193,Python,alias,1.0,92,98
SKILL_0527,job,300925013487,CSS,alias,1.0,0,3
SKILL_0397,job,300925013487,Javascript,exact,1.0,4,14
SKILL_0527,job,290925923771,css,alias,1.0,78,81
SKILL_0400,job,290925501865,python,alias,1.0,0,6
SKILL_0180,job,290925501865,data mining,exact,1.0,39,50
SKILL_0254,job,290925501865,Statistics,exact,1.0,159,169
SKILL_0363,job,290925501865,Mathematics,exact,1.0,170,181
SKILL_0181,job,290925501865,Data Science,exact,1.0,182,194
SKILL_0170,job,290925501865,Computer Science,exact,1.0,195,211
SKILL_0274,job,240925931505,devops,exact,1.0,29,35
SKILL_0274,job,240925931505,DevOps,exact,1.0,349,355
SKILL_0397,job,260925501656,Javascript,exact,1.0,26,36
SKILL_0400,job,290925906428,python,alias,1.0,30,36
SKILL_0155,job,290925906428,algorithms,exact,1.0,57,67
SKILL_0001,job,290925906428,c++,exact,1.0,79,82
SKILL_0170,job,260925918138,Computer Science,exact,1.0,115,131
SKILL_0400,job,260925025868,Python,alias,1.0,54,60
SKILL_0555,job,250925500488,counselling,alias,1.0,4,15
SKILL_0144,job,31025011704,R,exact,1.0,87,88
SKILL_0528,job,230925500653,System design,exact,1.0,49,62
SKILL_0183,job,230925500653,data warehouse,exact,1.0,545,559
SKILL_0441,job,230925500653,ETL,alias,1.0,668,671
SKILL_0207,job,230925500653,data architecture,alias,1.0,1528,1545
SKILL_0207,job,230925500653,data architecture,alias,1.0,1630,1647
SKILL_0178,job,230925500653,data engineering,exact,1.0,1721,1737
SKILL_0528,job,230925500653,system design,exact,1.0,1880,1893
SKILL_0166,job,230925500653,BI,alias,1.0,2113,2115
SKILL_0166,job,230925500653,BI,alias,1.0,2141,2143
SKILL_0274,job,230925500653,DevOps,exact,1.0,2319,2325
SKILL_0178,job,230925500653,data engineering,exact,1.0,2341,2357
SKILL_0642,job,230925500653,working independently,alias,1.0,2375,2396
SKILL_0431,job,260925501876,Cloud computing,alias,1.0,5,20
SKILL_0528,job,260925501876,system design,exact,1.0,129,142
SKILL_0274,job,260925501876,DevOps,exact,1.0,330,336
SKILL_0254,job,260925501818,Data analysis,alias,1.0,0,13
SKILL_0391,job,260925501818,Agile,alias,1.0,52,57
SKILL_0391,job,260925501818,Scrum,alias,1.0,58,63
SKILL_0391,job,260925501818,Agile,alias,1.0,81,86
SKILL_0170,job,260925501818,Computer Science,exact,1.0,138,154
SKILL_0511,job,230925935883,project management,exact,1.0,0,18
SKILL_0400,job,290925919968,python,alias,1.0,0,6
SKILL_0145,job,290925919968,ruby,alias,1.0,7,11
SKILL_0396,job,290925919968,java,alias,1.0,28,32
SKILL_0396,job,290925919968,Java,alias,1.0,1211,1215
SKILL_0153,job,290925919968,.NET,alias,1.0,1217,1221
SKILL_0400,job,290925919968,Python,alias,1.0,1233,1239
SKILL_0145,job,290925919968,Ruby,alias,1.0,1241,1245
SKILL_0320,job,300925500648,SAAS,alias,1.0,39,43
SKILL_0511,job,230925019098,Project Management,exact,1.0,41,59
SKILL_0353,job,230925019098,Strategic Thinking,alias,1.0,129,147
SKILL_0511,job,230925019098,project management,exact,1.0,248,266
SKILL_0363,job,300925010470,Calculation,alias,1.0,15,26
SKILL_0363,job,300925010470,Calculation,alias,1.0,52,63
SKILL_0572,job,50825019341,handle pressure,alias,1.0,386,401
SKILL_0363,job,250925025221,Calculation,alias,1.0,62,73
SKILL_0511,job,11025501562,Project management,exact,1.0,35,53
SKILL_0326,job,250925923236,abap,exact,1.0,4,8
SKILL_0326,job,250925923236,abap,exact,1.0,51,55
SKILL_0511,job,250925923236,project management,exact,1.0,60,78
SKILL_0527,job,250925923236,css,alias,1.0,79,82
SKILL_0326,job,250925923236,ABAP,exact,1.0,426,430
SKILL_0279,job,250925923524,ml,alias,1.0,34,36
SKILL_0400,job,250925923524,python,alias,1.0,41,47
SKILL_0172,job,300925011830,OCR,alias,1.0,230,233
SKILL_0546,job,300925011830,web services,exact,1.0,663,675
SKILL_0546,job,300925011830,web services,exact,1.0,1307,1319
SKILL_0154,job,300925011830,XQuery,exact,1.0,1350,1356
SKILL_0546,job,300925011830,web services,exact,1.0,1580,1592
SKILL_0172,job,300925011830,OCR,alias,1.0,1727,1730
SKILL_0262,job,290925500851,MS Excel,alias,1.0,378,386
SKILL_0152,job,230925036785,Typescript,exact,1.0,0,10
SKILL_0397,job,230925036785,Javascript,exact,1.0,11,21
SKILL_0527,job,230925036785,CSS,alias,1.0,39,42
SKILL_0266,job,230925036785,Ajax,exact,1.0,58,62
SKILL_0254,job,240925500989,data analysis,alias,1.0,0,13
SKILL_0177,job,240925500989,data analytics,exact,1.0,14,28
SKILL_0180,job,240925500989,data mining,exact,1.0,51,62
SKILL_0166,job,240925500989,bi,alias,1.0,128,130
SKILL_0598,job,240925500989,Make decisions,exact,1.0,383,397
SKILL_0532,job,250925508602,GIT,alias,1.0,36,39
SKILL_0152,job,250925508602,TypeScript,exact,1.0,114,124
SKILL_0527,job,250925508602,CSS,alias,1.0,132,135
SKILL_0396,job,290925913651,java,alias,1.0,12,16
SKILL_0527,job,290925913651,css,alias,1.0,55,58
SKILL_0396,job,290925913651,Java,alias,1.0,464,468
SKILL_0111,job,230925918415,risk management,exact,1.0,368,383
SKILL_0111,job,230925918415,risk assessment,alias,1.0,2493,2508
SKILL_0446,job,300925915881,dbms,alias,1.0,0,4
SKILL_0397,job,300925915881,javascript,exact,1.0,5,15
SKILL_0396,job,300925915881,java,alias,1.0,16,20
SKILL_0396,job,300925915881,Java,alias,1.0,364,368
SKILL_0511,job,240925931835,project management,exact,1.0,102,120
SKILL_0254,job,230925027540,Data Analysis,alias,1.0,30,43
SKILL_0396,job,230925027540,Java,alias,1.0,44,48
SKILL_0396,job,230925027540,Java,alias,1.0,75,79
SKILL_0274,job,31025908745,devops,exact,1.0,33,39
SKILL_0400,job,31025908745,python,alias,1.0,100,106
SKILL_0170,job,31025908745,Computer science,exact,1.0,107,123
SKILL_0166,job,230925507465,bi,alias,1.0,65,67
SKILL_0441,job,230925507465,etl,alias,1.0,79,82
SKILL_0170,job,230925507465,Computer Science,exact,1.0,125,141
SKILL_0166,job,230925507465,BI,alias,1.0,308,310
SKILL_0615,job,31025911285,Plan,exact,1.0,1461,1465
SKILL_0363,job,31025502778,mathematics,exact,1.0,39,50
SKILL_0320,job,300925026709,SAAS,alias,1.0,0,4
SKILL_0166,job,230925932580,bi,alias,1.0,93,95
SKILL_0166,job,230925932580,business intelligence,exact,1.0,104,125
SKILL_0111,job,300925930253,risk management,exact,1.0,0,15
SKILL_0511,job,300925930253,project management,exact,1.0,16,34
SKILL_0155,job,300925930253,formulas,alias,1.0,335,343
SKILL_0511,job,300925930253,project management,exact,1.0,452,470
SKILL_0111,job,250925932595,risk management,exact,1.0,17,32
SKILL_0111,job,250925932595,risk assessment,alias,1.0,91,106
SKILL_0396,job,290925024947,Java,alias,1.0,0,4
SKILL_0400,job,11025915814,python,alias,1.0,81,87
SKILL_0511,job,250925901915,project management,exact,1.0,90,108
SKILL_0172,job,260925029855,Computer Vision,exact,1.0,32,47
SKILL_0184,job,260925029855,Deep Learning,exact,1.0,65,78
SKILL_0615,job,230925019352,Plan,exact,1.0,190,194
SKILL_0001,job,240925503475,C++,exact,1.0,0,3
SKILL_0327,job,240925503475,Cobol,exact,1.0,10,15
SKILL_0142,job,240925503475,Perl,exact,1.0,32,36
