id,title,company,location_raw,tagsAndSkills
300925020360,Trainer/Senior Trainer,Policybazaar,"Kochi, Bengaluru","Process Training,Training,Sales Training,Training Need Analysis,Training Analysis,On Job Training,Training Needs,Insurance Training"
300925020359,Senior Search Intelligence Analyst (SEO & AEO),Pepper Square Software Services,Bengaluru,"Data & Analytics,Answer Engine Optimization,Content Authority,SEO,Technical SEO Audits,Searching,Auditing,Analytics"
300925020351,Registered Nurse,Zoya Home Health Care,Bengaluru,"Nursing,GNM,Registration"
300925020345,Assistant manger/ Deputy manager - Utility - CRDMO,SAI Life Sciences,Hyderabad,"Utility,Management,Assistance"
300925020328,C Developer,Techno Facts Solutions,Bengaluru,"Multithreading,Data Structures,C Programming Language,telecom  domain,Mobile Application Development,C,Application development,Mobile applications"
300925020039,Senior GenAI Developer,Techno Facts Solutions,Bengaluru,"Generative Ai,AI Tools &amp,GitHub Copilot,AWS,S3,CodeWhisperer,Azure,Jira"
300925020022,Assistant Manager - Operations,Moveinsync Technology Solutions,Bengaluru,"Team Management,Fleet Management,Ground Operations,Route Planning,Transport Operations,Excel,Team,Planning"
300925020000,Derivatives Regulatory Reporting,Kiya.ai,"Hybrid - Chennai, Bengaluru","Regulatory Reporting,Otc Derivatives,Trade Reporting,Valuation Reporting,Collateral Management,DTCC,Derivatives,Collaterals"
300925019913,MDM Data Steward,Tekskills,Hyderabad,"SAP MDG,Sap Master Data Governance,Master Data Management,Management,Governance,SAP,Master data,Data"
300925019751,Engineer - Production Planning Control,Allen Reinforced Plastics,Hyderabad,"PPC,Composite Manufacturing,Order Execution,Assembly Planning,Timely Delivery,Material Planning,Material Requirement Planning,Customer Coordination"
300925019723,Tibco Bw Developer,Inumellas Consultancy Services,"Hybrid - Visakhapatnam, Hyderabad, India","TIBCO BW,Tibco BW6,TIBCO EMS,Mashery,Kubernetes,Tibco Integration,Business Works,TIBCO"
300925019604,Sr. HR / HR Generalist,Best Tax Filer LL,Hyderabad(Kondapur),"Talent Acquisition,Exit Management,Payroll Management,HR Operations,Employee Life Cycle,Onboarding,Employee Grievances,Acquisition"
300925019371,Relationship Manager/Relationship Officer,Vastu Housing Finance,"Madhya Pradesh, Andhra Pradesh, Rajasthan","Housing Loan,Sales,Home Loans,Lap,Loan Against Property,Housing Finance,HL,Mortgage Loans"
300925019358,Video Editor Executive,Dreamahead Learning Hub,Hyderabad,"Video Editing,Adobe Premiere,Audio Editing,Adobe Premiere Pro,Special Effects,Final Cut Pro,Tamil,English"
300925019292,Business Development Executive,ideazmeet (Infotrends Software Solutions),Hyderabad,"B2B Sales,Revenue Generation,Corporate Selling,Product Demonstration,New Client Acquisition,Product Sales,Solution Sales,Saas Sales"
300925018974,Manager- Finance & Accounts,Valueleaf Services,Bengaluru,"Tally ERP,chartered accountant,Gst,Microsoft Dynamics AX,Accounts Receivable,Accounts Payable,Management,Dynamic"
300925018924,ServiceNow Architect - Remote - Early Joiner,Volantis Technologies,Remote,"Servicenow,ITSM,Servicenow Platform,CSM,Performance Analytics,Implementation Cycle,3CLogic Telephonic Integragraion,Telephonic"
300925018896,IT Hardware and Repair Technician,Yotta Techports,Hyderabad,"It Hardware Service Operations,Hardware Troubleshooting,Linux Troubleshooting,Software Troubleshooting,LAN Troubleshooting,Windows Installation,Linux Installation,Printer Troubleshooting"
300925018892,Hiring For International VOICE Process,NJ Technologies,Bengaluru,"Excellent Communication In English,Us Voice Process,International Voice Process,International BPO,English,Communication skills,International,Hiring"
300925018872,Customer service (IRO ),Smi Staffing Services Hyderabad,Hyderabad(Begumpet),"Inbound Voice Process,Languages Hindi ,Telugu nd English,Good Comm Skills,Comm Skills,Telugu,Voice,Comm"
300925018863,MBA_BBA_BCOM APPLY NOW For FIELD SALES!!!!!,Ascentia Organisation,Bengaluru,"Communication Skills,Selling Skills,Sales Management,Leadership Skills,Marketing,Team Management,Pressure Handling,Convincing Power"
300925018776,"HR Officer:  Payroll, Statutory",JK Agri Genetics,Hyderabad,"Payroll,SAP,ESIC,Time And Attendance,Leave Management,PF,Group Medical Insurance,Probations Confirmations"
300925018364,eQMS Developer,Connect 4 U Consulting Llp,Remote,"veeva vault,quality docs,qms,eqms developer,Gxp,Documentation,Vault,Doc"
300925018286,Qs & Billing Engineer,Plantscosmos,Hyderabad,"Boq Preparation,Client Billing,Quantity Surveying,Billing engineering,Billing,Client,Quantity,Boq"
300925018204,Product Engineering Manager,V3 Staffing,Hybrid - Bengaluru,"React.Js,Product Development,.Net,Ci/Cd,Engineering,Cd,Management,Continuous Integration"
300925018112,Senior Electrical Design Engineer(Detail Engineering Boilers),Thermal Systems,Hyderabad(Ida Bollaram),"SLD,Earthing Calculation,Cable Schedule,Electrical Design,Single Line Diagram,Cable Sizing,AutoCAD,Motor Control"
300925018072,Business Development Executive,Fixity Technologies,Hyderabad,"Product Demo,Edtech Sales,B2B Sales,K12,Sales Strategy,Contract Negotiations,Negotiation,Edtech"
300925017944,Hiring HCC Medical coders Hyderabad/ Chennai WFO,Access Healthcare,"Hyderabad, Chennai","Hcc Coding,Hcc,Medical Coding,Ccs,CRC,CPC,Medic,Medical"
300925017869,Product Designer,Zenwork Digital,Hyderabad,"Figma,Design,Product design"
300925017849,Fund Controller ( AVP) - Alternative Fund,Meritfox India,Bengaluru,"Financial Reporting,Financial Statements,Hedge Funds,Private Equity,Wealth Management,US GAAP,Net Asset Value,Asset Management"
300925017823,AR Caller/ Senior AR Caller,Vee Healthtek,Bengaluru,"Denials,RCM,Denail Management,AR Calling,US Healthcare,Ar Billing,Management,Calling"
300925017556,Business Development Manager (Enterprise Solutions),Arise Global Services,Hyderabad,"It Solution Sales,Business Development,B2B Sales,Solution Selling,Negoiation skills,New Client Acquisition,Lead Generation,Client Relationship Management"
300925017538,Tele Caller,Legacy Realty,Hyderabad,"Telecalling,English,Telugu,Telesales,Hindi,Telemarketing,Calling"
300925017385,Marketing Engineer,Usha Armour,Bengaluru,"field marketing readiness.,negotiate,share quotes,Visit clients,2-wheeler,B2B Sales,B2B marketing,build client relations"
300925017320,Senior Director - Product Reliability Engineering,Ohmium,Bengaluru,"HALT,DfR,Product Reliability,HASS,Reliability,Reliability Testing,Reliability Engineering,Weibull Analysis"
300925016361,Pre-Sales Manager  (Enterprise Solutions),Arise Global Services,Hyderabad,"It Solutions,Business Intelligence,Presales,Data Analytics,Solution Consulting,Enterprise Solutions,Enterprise Account Management,Software Solutions"
300925016218,Content and Social Media Lead,Excel Enterprises,Hyderabad,"Creative Content,Content Writing,Content Designing,Creative Writing,Content Creation,Video Editing,Product Content,Social Media"
300925016155,SAP CO Analyst,Adler Talent Solutions,Bengaluru,"SAP CO,Product Costing,Profitability Analysis,SAP Controlling,cost controlling,Co,Control,SAP"
300925016047,It Help Desk Technician,Artivo Surfaces,Hybrid - Hyderabad(Raidurgam),"L1 Support,Desktop Support,Windows Troubleshooting,A+,Active Directory,Windows OS,IT Helpdesk,Remote Support"
300925015883,Commercial Growth Director,Rxtro,Hybrid - Hyderabad(Hyderabad to Zaheerabad Highway),"Commercial Accumen,Go-to-market Strategy,Business Strategy,Sales Enablement,Commercial,Sales,Direct"
300925015849,Business Development Manager,Ravin Software Solutions,Hyderabad(Shadnagar),"Sales Head,Team Management,Architectural Glass,Glass Sales,Tuffend Glass,Team Handling,Tempered Glass,Building Materials"
300925015463,Revenue Operations Business Analyst,Icims,Hyderabad,"management consulting,forecasting,consulting,bi,documentation,power bi,problem solving,data integrity"
300925015055,Content Writer,Sisa Information Security,Hybrid - Bengaluru,"White Paper,Content writing,Content,Paper,Writing"
300925014936,Project/Program Manager - Engineering (Electro-Mechanical),Ohmium,Bengaluru,"Engineering Project Management,PMP,Program Management,Project Management,Electro mechanical product,Project Engineering Management,Risk Mitigation,Risk Analysis"
300925014869,"Electrical Design Engineer (Detail Engineering,  Boilers)",Thermal Systems,Hyderabad(Ida Bollaram),"SLD,Earthing Calculation,Electrical Design,Cable Schedule,Single Line Diagram,Grounding,AutoCad,Motor Control"
300925014625,Graphic Designer,GRAZIO.,Bengaluru(Kammanahalli),"English,Telugu,Malayalam,Kannada,Hindi,Graphic Designing,Adobe Creative Suite,Tamil"
300925014580,Digital Marketing Specialist,Amor Management Consultants,Bengaluru,"Content Creation,Google AdWords,Campaign Management,Brand Awareness,Digital Marketing,Campaigns,Management,Content"
300925014477,CA- Global Treasury - 4+ Years - Remote,Crescendo Global Leadership Hiring India,Remote,"Global Treasury,Treasury Operations,Treasury,Ca,Remote,Operations,Global"
300925014452,Senior Component Engineer - Instrumentation,Ohmium,Bengaluru,"Component Engineer,sensors,Control Valves,Instrumentation,Valves,Temperature,Instrumentation Engineering,Pressure"
300925014245,Senior Microsoft Dynamics 365 CRM Technical Developer,Cerulean Solutions,Remote,"Microsoft Dynamics Crm Technical,.Net Architecture,Onpremise,Crm Plugins,SOAP,Architecture,Plugins,Development"
300925014210,SIP Operator (Vertical Jig Boring),Venpa Staffing,Hyderabad(Balanagar),"vertical Jig Boring,SIP Operator,Lathe,CNC Milling,Lathe Machine,Milling Machine,Operating,SIP"
300925014135,Sales Lead,Vserve Digital Solutions,Bengaluru,"Sales Head,Team Handling,Inside Sales,Sales Lead Generation,B2B Sales,Target Achievement,Lead Generation,Sales"
300925014081,Technical Specialist 3 - Cisco SDWAN Viptela,Futurestep Recruitment Services,Hybrid - Bengaluru,"SDWAN,Configuration,Viptela,Troubleshooting,Cisco Meraki,Wireless,Upgradation,Installation"
300925013992,Assembly Fitter,Venpa Staffing,Hyderabad(Balanagar),"Fitter,Assembly Fitter,Assembly,Fitness"
300925013869,Sales Counselor/Relationship Executive-Vibgyor Panathur,VIBGYOR Group of Schools,Bengaluru(Panathur),"Admission Counselling,Educational Marketing,Services Marketing,Relationship,Marketing,Sales,Counselling,Education"
300925013862,Hiring For HCC Certified Coders,CorroHealth,"Chennai, Bengaluru","HCC,CRC,CPC,Coding,Certified,Hiring"
300925013811,Event Planner,Peoplelogic Business Solutions,Bengaluru,"Event Planning,Venue Management,Ideation,Corporate Events,Event Operations,Event Execution,EVENT,Corporate"
300925013729,Assistant Sales Manager,Peoplelogic Business Solutions,Bengaluru,"Sales Planning,Sales Budgeting,Inventory Planning,Stock Control,Channel Sales,Channel Management,Sales Management,Channel"
300925013583,Senior BTP consultant,Yallas Technology Solutions Opc,Bengaluru,"Life Sciences,CAPM,S4H,Sap Btp Integration Suite,Sap Cloud Platform,Saps,Senior,Science"
300925013470,Restaurant Manager,Devyani International,Bengaluru(Banaswadi +3),"QSR,Inventory Management,Restaurant Management,Profit And Loss,Operations,Inventory,Restaurant,Profit"
300925013431,Senior Application Engineer | CAM CNC Programming & NC Verification,Kriatec Services,"Chennai, Bengaluru","CAM Software Programming,Edgecam Software,CAD CAM,CNC Turn-Mill / Multi-Axis Machining,CNC Programming,Toolpath Creation,CNC Milling -VMC   HMC,CAM Software Installation & Version Updates"
300925013414,System Operator,Vasavi Sales Corporations,Hyderabad(Gandhi Nagar),"Computer Operating,MS Office,Excel Report Preparation,Telugu,Computer Knowledge,Credit Management,Data Entry,Reporting"
300925013367,Junior Real Estate Sales Executive,Makuta Developers Llp,Hyderabad(Raidurgam),"Customer Relationship,Lead Generation,Field Sales,Market Analysis,Client Interaction,Target Achievement,Site Visit,Convincing Power"
300925013296,Assistant Sales Manager,Tminputs And Services,"Noida, New Delhi, Jaipur","B2C Sales,Direct Sales,Field Sales,Agent Recruitment,Health Insurance Sales,Team Handling,Lead Generation,Insurance Sales"
300925013219,Reporting Analyst,Cloudxtreme,Hybrid - Hyderabad,"Power Bi,Advanced Excel,Reporting,Macros,Tableau,Reporting Tools,Reporting Analysis,Excel"
300925013108,Talent Acquisition Specialist,Biz Staffing Comrade,Bengaluru(Shivaji Nagar),"Technical Hiring,Niche Hiring,Product Hiring,End To End Recruitment,It Hiring,IT Recruitment,Startup Hiring,Acquisition"
300925013092,Factory Controlling Analyst,ACCTPRO,Bengaluru,"Financial Reporting,SAP FICO,Sox Audit,Budgeting And Forecasting,Copa,Business Planning,KPI,Budget Income Estimate"
300925013067,System Operator,Vasavi Sales Corporations,Hyderabad(Cherlapalli Industrial Area),"Computer Operating,MS Office,Waybill,Telugu,Computer Knowledge,Typing,Data Entry,Data"
300925012998,Capex & MIS Manager - Pharma Industry,Biological E,Hyderabad,"SAP,Capex,MIS Reporting,Capex Planning,SAP Project Systems,Project,MIS,System"
300925012940,"Manager, Technical Support",Icims,Hyderabad,"support metrics,customer service,presentation skills,verbal communication,customer support,excel,planning,technical support"
300925012869,Information Retrieval Officer,Smi Staffing Services Hyderabad,Hyderabad(Begumpet),"Communication Skills,Handling Customer Queries,Customer Service,Verbal Communication,Customer Queries,Handling Customer,Query,Handling"
300925012828,Digital Marketing Specialist,Redington Group,"Gurugram, Chennai","B2B Digital Marketing,Digital Marketing,Digital Campaigns,Demand Generation,Performance Marketing,Campaigns,Performance,Digital"
300925012789,ETL Developer,Unilog,Hybrid - Bengaluru,"Talend,Skyvia,Hevo Data,Alteryx,Etl Development,EasyMorph,Development,Data"
300925012713,Sales Manager,Success Alliance Infotech,Bengaluru,"Sales,Home Loans,Housing Loan,DSA,HL,Home Finance,Sales management,Management"
300925012684,Phlebotomist-Gurugram and Kolkata,The Way Consultant,"Hybrid - Kolkata, Gurugram","Phlebotomist,Phlebotomy"
300925012597,SAP ABAP  Technical Consultant,Optimum Solutions,Hybrid - Bengaluru,"Odata,S/4 Hana,SAP ABAP,OO ABAP,IDOC,Cds Views,Cd,Cds"
300925012533,Hardware Engineer,Trackonomy Systems India,Bengaluru(Sector 1 HSR Layout),"Schematics design,Hardware Design,Electronic Components,Altium,IOT,Circuit Designing,MPU,Wireless Communication"
300925012525,Marketing Head,Dwaraka Starline,Hyderabad,"Industry Experience,Branding And Marketing,Strategic Marketing Leadership,Digital Marketing,Team & Vendor Management,Leadership & Analytical Skills,Marketing,Vendor"
300925012479,SAP ABAP Consultant with RAP,Yallas Technology Solutions Opc,Remote,"rap,ABAP 7.5 syntax,RAP architecture,Object-Oriented ABAP,Core ABAP,Customer Exits,Adobe Forms,metadata extensions"
300925012241,Immediate Joiners For International Voice Specialists Rotational Shift,JobShop,Bengaluru,"call center,Inbound Voice Process,Bpo Voice,Technical Support,International Voice Process,Cca,CSR,International Call Center"
