skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b,IT/Software - Cybersecurity,A-occupation,optional,cyber incident responder,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,IT/Software - Cybersecurity,A-occupation,optional,embedded systems security engineer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,IT/Software - Cybersecurity,A-occupation,optional,embedded systems security engineer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,IT/Software - Cybersecurity,A-occupation,optional,embedded systems security engineer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/9bb7a97a-1a16-431e-8ea6-ad0f9f59aa0a,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/af607e5e-4ba1-4e5f-a2a6-dc05806567c7,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b9bf9e17-ae47-417b-bbb1-e8b7c263ccac,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d12e9d68-84c5-444e-aa98-d36533bf03f6,IT/Software - Cybersecurity,A-occupation,optional,chief ICT security officer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3be6b84a-fa78-42b9-a8df-150cdb40b9d7,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/63f0aa84-5e4c-4eb6-8e8c-876d9feedf1f,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/67a118f4-8a5f-48f7-8e5f-de34b9ca2c37,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/a3ce2bf7-5562-4639-9b52-fdb4850a3904,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b16200f4-4f39-4b8b-aa9d-3568054d6bdb,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/bf12b461-1c53-4d81-a395-8ba77f7483c4,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/6430eb0d-c6de-46b7-a7fc-3dd2e8e62a69,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd,IT/Software - Cybersecurity,A-occupation,optional,cybersecurity risk manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/1c50435f-593c-4269-b111-36475599dccf,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2de4572a-4724-4f76-afc2-72a568a264ac,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3181325d-0590-4c6e-8db1-8278427c18ff,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/65227f84-5d33-44a4-ad4b-1e8571b415c0,IT/Software - Cybersecurity,A-occupation,optional,director of compliance and information security in gambling,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/fd60bbcc-c3b6-4fa5-936c-eef5ae0a2d44,IT/Software - Cybersecurity,A-occupation,optional,ICT security technician,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269,IT/Software - Cybersecurity,B-label,,Metasploit,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a,IT/Software - Cybersecurity,B-label,,Maltego,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/625b57ee-29d4-425b-bf99-9fd54dd021fe,IT/Software - Cybersecurity,B-label,,Kali Linux,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,IT/Software - Cybersecurity,B-label,,Cain and Abel (penetration testing tool),2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,IT/Software - Cybersecurity,B-label,,apply information security policies,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3a6b6485-8775-44b9-aba8-0ae06a53ce2f,IT/Software - Cybersecurity,B-label,,military code,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/adcca622-b933-4ba3-bc43-bf371879edc3,IT/Software - Cybersecurity,B-label,,data security principles,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2891f0dc-4426-4a9a-8fbb-db4fb0a66f91,IT/Software - Cybersecurity,B-label,,Nessus,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,IT/Software - Cybersecurity,B-label,,John The Ripper (penetration testing tool),2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/557e9247-1a2d-4497-aa7f-0cded7768da1,IT/Software - Cybersecurity,B-label,,Aircrack (penetration testing tool),2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/58783f72-5098-4807-b1d1-954ec2ae94c4,IT/Software - Cybersecurity,B-label,,Backbox (penetration testing tool),2.0,1.0,cut by per-sector cap - candidate for manual promotion
